#{"t_start": 1706118526.1535752, "env_id": "LunarLander-v2"}
r,l,t
-187.021769,82,56.354405
-129.752658,63,56.390579
-155.846991,71,56.434512
-180.097803,95,56.490196
-122.497928,70,56.53462
-21.377364,85,56.587176
-128.669129,88,56.641346
-311.417838,106,56.706425
-510.356041,56,56.740104
-157.136303,77,56.786595
-109.752441,88,56.847464
-29.835281,84,56.89798
-91.224037,55,56.933186
-168.908558,77,56.978647
-121.958557,56,57.014484
-119.142246,57,57.048217
-126.194684,69,57.088313
-317.884166,96,57.146341
-155.44499,74,57.190501
-98.593247,83,57.240551
-133.544053,63,57.27823
-120.287429,68,57.317452
-113.770918,57,57.353407
-96.300653,53,57.385066
-115.236276,52,57.415301
-131.072295,58,57.45126
-168.82293,63,57.496299
-166.083982,87,57.548822
-137.024696,69,57.590154
-142.552621,58,57.623841
-126.848095,62,57.662863
-5.743634,70,57.704492
-121.800393,65,57.744814
-126.551819,79,57.790939
-96.778913,78,57.838305
-105.354178,52,57.869977
-135.818316,60,57.908309
-192.689057,85,57.960551
-132.566734,60,58.000845
-174.137731,72,58.045496
-134.9624,63,58.08259
-121.58226,71,58.124026
-156.513392,62,58.171092
-89.905857,52,58.202172
-126.2882,69,58.241551
-98.399186,57,58.278334
-119.494186,75,58.322016
-138.437384,62,58.360794
